IP Range,Country,Region,City,Postal Code
52.114.242.0/24,NL,,AMSTERDAM,
52.114.252.0/22,NL,,AMSTERDAM,
52.115.0.0/21,NL,,AMSTERDAM,
52.115.8.0/22,NL,,AMSTERDAM,
52.120.128.0/21,NL,,AMSTERDAM,
52.120.208.0/20,NL,,AMSTERDAM,
52.121.24.0/21,NL,,AMSTERDAM,
52.121.64.0/20,NL,,AMSTERDAM,
52.123.240.0/24,NL,,AMSTERDAM,
52.125.140.0/23,NL,,AMSTERDAM,
52.136.192.0/18,NL,,AMSTERDAM,
52.137.0.0/18,NL,,AMSTERDAM,
52.142.192.0/18,NL,,AMSTERDAM,
52.143.0.0/18,NL,,AMSTERDAM,
52.143.194.0/24,NL,,AMSTERDAM,
52.143.208.0/24,NL,,AMSTERDAM,
52.148.192.0/18,NL,,AMSTERDAM,
52.149.64.0/18,NL,,AMSTERDAM,
52.157.64.0/18,NL,,AMSTERDAM,
52.157.128.0/17,NL,,AMSTERDAM,
52.166.0.0/16,NL,,AMSTERDAM,
52.174.0.0/16,NL,,AMSTERDAM,
52.178.0.0/17,NL,,AMSTERDAM,
52.232.0.0/17,NL,,AMSTERDAM,
52.232.147.0/24,NL,,AMSTERDAM,
52.233.128.0/17,NL,,AMSTERDAM,
52.236.128.0/17,NL,,AMSTERDAM,
52.239.140.0/22,NL,,AMSTERDAM,
52.239.212.0/23,NL,,AMSTERDAM,
52.239.242.0/23,NL,,AMSTERDAM,
52.245.48.0/22,NL,,AMSTERDAM,
52.245.124.0/22,NL,,AMSTERDAM,
65.52.128.0/19,NL,,AMSTERDAM,
65.54.15.148/30,NL,,AMSTERDAM,
66.119.150.64/26,NL,,AMSTERDAM,
66.119.157.128/28,NL,,AMSTERDAM,
94.245.97.0/24,NL,,AMSTERDAM,
104.40.128.0/17,NL,,AMSTERDAM,
104.44.10.64/29,NL,,AMSTERDAM,
104.44.10.72/30,NL,,AMSTERDAM,
104.44.89.160/27,NL,,AMSTERDAM,
104.44.90.192/27,NL,,AMSTERDAM,
104.44.93.0/27,NL,,AMSTERDAM,
104.44.93.192/27,NL,,AMSTERDAM,
104.44.95.80/28,NL,,AMSTERDAM,
104.44.95.96/28,NL,,AMSTERDAM,
104.44.106.192/27,NL,,AMSTERDAM,
104.44.208.128/28,NL,,AMSTERDAM,
104.44.209.208/28,NL,,AMSTERDAM,
104.44.209.224/27,NL,,AMSTERDAM,
104.44.210.176/28,NL,,AMSTERDAM,
104.44.210.224/27,NL,,AMSTERDAM,
104.44.248.208/28,NL,,AMSTERDAM,
104.44.248.224/27,NL,,AMSTERDAM,
104.44.254.128/25,NL,,AMSTERDAM,
104.44.255.0/25,NL,,AMSTERDAM,
104.45.0.0/18,NL,,AMSTERDAM,
104.45.64.0/20,NL,,AMSTERDAM,
104.46.32.0/19,NL,,AMSTERDAM,
104.47.3.0/25,NL,,AMSTERDAM,
104.47.4.0/24,NL,,AMSTERDAM,
104.47.8.0/24,NL,,AMSTERDAM,
104.47.11.192/26,NL,,AMSTERDAM,
104.47.15.0/24,NL,,AMSTERDAM,
104.47.17.0/27,NL,,AMSTERDAM,
104.47.18.64/26,NL,,AMSTERDAM,
104.47.18.128/26,NL,,AMSTERDAM,
104.47.28.0/24,NL,,AMSTERDAM,
104.47.51.192/26,NL,,AMSTERDAM,
104.47.72.64/27,NL,,AMSTERDAM,
104.47.128.0/18,NL,,AMSTERDAM,
104.47.216.64/26,NL,,AMSTERDAM,
104.146.148.0/23,NL,,AMSTERDAM,
104.146.160.0/22,NL,,AMSTERDAM,
104.146.200.0/22,NL,,AMSTERDAM,
104.146.227.0/24,NL,,AMSTERDAM,
104.146.234.0/24,NL,,AMSTERDAM,
104.146.244.0/23,NL,,AMSTERDAM,
104.214.192.0/18,NL,,AMSTERDAM,
131.253.130.192/26,NL,,AMSTERDAM,
131.253.178.12/30,NL,,AMSTERDAM,
131.253.179.64/27,NL,,AMSTERDAM,
131.253.224.0/24,NL,,AMSTERDAM,
131.253.227.0/26,NL,,AMSTERDAM,
131.253.228.0/26,NL,,AMSTERDAM,
131.253.232.0/23,NL,,AMSTERDAM,
131.253.234.0/25,NL,,AMSTERDAM,
131.253.234.128/26,NL,,AMSTERDAM,
131.253.234.192/27,NL,,AMSTERDAM,
131.253.252.0/22,NL,,AMSTERDAM,
132.245.44.184/29,NL,,AMSTERDAM,
132.245.47.0/27,NL,,AMSTERDAM,
132.245.47.40/29,NL,,AMSTERDAM,
132.245.79.224/27,NL,,AMSTERDAM,
132.245.176.0/27,NL,,AMSTERDAM,
132.245.176.176/28,NL,,AMSTERDAM,
132.245.176.192/28,NL,,AMSTERDAM,
132.245.209.128/26,NL,,AMSTERDAM,
132.245.209.192/27,NL,,AMSTERDAM,
132.245.209.224/28,NL,,AMSTERDAM,
132.245.209.240/29,NL,,AMSTERDAM,
132.245.210.48/29,NL,,AMSTERDAM,
132.245.210.64/29,NL,,AMSTERDAM,
132.245.210.80/29,NL,,AMSTERDAM,
132.245.210.96/29,NL,,AMSTERDAM,
132.245.210.112/29,NL,,AMSTERDAM,
132.245.210.152/29,NL,,AMSTERDAM,
132.245.210.160/29,NL,,AMSTERDAM,
132.245.210.208/29,NL,,AMSTERDAM,
132.245.211.8/29,NL,,AMSTERDAM,
132.245.211.32/27,NL,,AMSTERDAM,
132.245.211.64/26,NL,,AMSTERDAM,
132.245.211.128/27,NL,,AMSTERDAM,
132.245.211.160/29,NL,,AMSTERDAM,
132.245.228.0/23,NL,,AMSTERDAM,
132.245.240.32/27,NL,,AMSTERDAM,
132.245.240.120/29,NL,,AMSTERDAM,
132.245.240.128/28,NL,,AMSTERDAM,
132.245.240.160/29,NL,,AMSTERDAM,
134.170.64.0/23,NL,,AMSTERDAM,
134.170.66.8/29,NL,,AMSTERDAM,
134.170.66.32/27,NL,,AMSTERDAM,
134.170.66.64/26,NL,,AMSTERDAM,
134.170.67.128/26,NL,,AMSTERDAM,
134.170.67.224/27,NL,,AMSTERDAM,
134.170.68.0/23,NL,,AMSTERDAM,
134.170.70.0/24,NL,,AMSTERDAM,
134.170.71.128/26,NL,,AMSTERDAM,
134.170.96.0/21,NL,,AMSTERDAM,
134.170.212.0/23,NL,,AMSTERDAM,
137.116.192.0/19,NL,,AMSTERDAM,
137.117.128.0/17,NL,,AMSTERDAM,
147.243.65.64/26,NL,,AMSTERDAM,
147.243.65.128/25,NL,,AMSTERDAM,
147.243.66.0/24,NL,,AMSTERDAM,
147.243.67.0/27,NL,,AMSTERDAM,
147.243.67.160/27,NL,,AMSTERDAM,
147.243.67.192/26,NL,,AMSTERDAM,
147.243.68.0/27,NL,,AMSTERDAM,
147.243.68.192/26,NL,,AMSTERDAM,
147.243.69.0/26,NL,,AMSTERDAM,
147.243.69.64/27,NL,,AMSTERDAM,
147.243.80.128/26,NL,,AMSTERDAM,
147.243.127.0/24,NL,,AMSTERDAM,
147.243.209.64/26,NL,,AMSTERDAM,
147.243.209.128/26,NL,,AMSTERDAM,
157.55.8.64/26,NL,,AMSTERDAM,
157.55.8.128/27,NL,,AMSTERDAM,
157.55.8.192/27,NL,,AMSTERDAM,
157.55.11.0/25,NL,,AMSTERDAM,
157.55.40.32/27,NL,,AMSTERDAM,
157.55.47.0/25,NL,,AMSTERDAM,
157.55.225.0/25,NL,,AMSTERDAM,
157.55.230.232/29,NL,,AMSTERDAM,
157.56.112.0/24,NL,,AMSTERDAM,
157.56.113.160/27,NL,,AMSTERDAM,
157.56.116.0/25,NL,,AMSTERDAM,
157.56.117.64/27,NL,,AMSTERDAM,
157.56.208.16/29,NL,,AMSTERDAM,
157.56.208.88/29,NL,,AMSTERDAM,
157.56.208.96/29,NL,,AMSTERDAM,
157.56.208.120/29,NL,,AMSTERDAM,
157.56.208.128/29,NL,,AMSTERDAM,
157.56.208.160/29,NL,,AMSTERDAM,
157.56.208.200/29,NL,,AMSTERDAM,
157.56.208.224/29,NL,,AMSTERDAM,
157.56.208.240/29,NL,,AMSTERDAM,
157.56.232.32/28,NL,,AMSTERDAM,
157.56.233.128/28,NL,,AMSTERDAM,
157.56.233.144/29,NL,,AMSTERDAM,
157.56.248.0/22,NL,,AMSTERDAM,
168.61.56.0/21,NL,,AMSTERDAM,
168.63.0.0/19,NL,,AMSTERDAM,
168.63.96.0/19,NL,,AMSTERDAM,
191.233.64.0/18,NL,,AMSTERDAM,
191.234.74.0/28,NL,,AMSTERDAM,
191.237.232.0/22,NL,,AMSTERDAM,
191.239.200.0/22,NL,,AMSTERDAM,
193.149.80.0/21,NL,,AMSTERDAM,
206.191.241.96/27,NL,,AMSTERDAM,
206.191.241.128/26,NL,,AMSTERDAM,
206.191.241.192/27,NL,,AMSTERDAM,
206.191.241.240/28,NL,,AMSTERDAM,
206.191.242.0/28,NL,,AMSTERDAM,
206.191.242.160/27,NL,,AMSTERDAM,
206.191.246.240/28,NL,,AMSTERDAM,
206.191.247.0/25,NL,,AMSTERDAM,
206.191.247.128/27,NL,,AMSTERDAM,
206.191.249.16/28,NL,,AMSTERDAM,
206.191.249.32/27,NL,,AMSTERDAM,
206.191.249.64/26,NL,,AMSTERDAM,
206.191.249.128/27,NL,,AMSTERDAM,
206.191.249.176/28,NL,,AMSTERDAM,
206.191.249.208/28,NL,,AMSTERDAM,
206.191.249.224/27,NL,,AMSTERDAM,
206.191.250.0/28,NL,,AMSTERDAM,
206.191.250.48/28,NL,,AMSTERDAM,
206.191.252.16/28,NL,,AMSTERDAM,
206.191.252.32/28,NL,,AMSTERDAM,
206.191.252.144/28,NL,,AMSTERDAM,
206.191.252.160/28,NL,,AMSTERDAM,
206.191.253.208/28,NL,,AMSTERDAM,
206.191.253.224/28,NL,,AMSTERDAM,
207.46.160.100/30,NL,,AMSTERDAM,
213.199.128.0/20,NL,,AMSTERDAM,
213.199.154.0/27,NL,,AMSTERDAM,
213.199.154.96/27,NL,,AMSTERDAM,
213.199.177.0/26,NL,,AMSTERDAM,
213.199.178.0/24,NL,,AMSTERDAM,
213.199.179.48/28,NL,,AMSTERDAM,
213.199.179.64/26,NL,,AMSTERDAM,
213.199.180.32/28,NL,,AMSTERDAM,
213.199.180.96/27,NL,,AMSTERDAM,
213.199.180.128/27,NL,,AMSTERDAM,
213.199.180.192/26,NL,,AMSTERDAM,
213.199.183.0/24,NL,,AMSTERDAM,
2603:1020:200::/40,NL,,AMSTERDAM,
2603:1026:200::/40,NL,,AMSTERDAM,
2603:1026:c00:2::/63,NL,,AMSTERDAM,
2603:1026:c00:c004::/63,NL,,AMSTERDAM,
2603:1026:c00:c006::/64,NL,,AMSTERDAM,
2603:1026:c03::/48,NL,,AMSTERDAM,
2603:1026:1300::/40,NL,,AMSTERDAM,
2603:1026:2405::/48,NL,,AMSTERDAM,
2603:1026:2500:24::/62,NL,,AMSTERDAM,
2603:1026:3000:140::/59,NL,,AMSTERDAM,
2603:1027:0:2::/63,NL,,AMSTERDAM,
2603:1027:0:6::/64,NL,,AMSTERDAM,
2603:1027:0:9::/64,NL,,AMSTERDAM,
2603:1027:0:a::/63,NL,,AMSTERDAM,
2603:1027:0:43::/64,NL,,AMSTERDAM,
2603:1027:0:46::/64,NL,,AMSTERDAM,
2603:1027:0:82::/63,NL,,AMSTERDAM,
2603:1027:0:86::/64,NL,,AMSTERDAM,
2603:1027:0:89::/64,NL,,AMSTERDAM,
2603:1027:0:8a::/63,NL,,AMSTERDAM,
2603:1027:0:8e::/64,NL,,AMSTERDAM,
2603:1027:0:93::/64,NL,,AMSTERDAM,
2603:1027:0:94::/63,NL,,AMSTERDAM,
2603:1027:0:c3::/64,NL,,AMSTERDAM,
2603:1027:0:c6::/64,NL,,AMSTERDAM,
2603:1027:0:600::/56,NL,,AMSTERDAM,
2603:1027:1:140::/59,NL,,AMSTERDAM,
2603:1029:600::/46,NL,,AMSTERDAM,
2603:1029:604::/47,NL,,AMSTERDAM,
2603:1062:0:48::/64,NL,,AMSTERDAM,
2603:1062:0:57::/64,NL,,AMSTERDAM,
2603:1062:0:77::/64,NL,,AMSTERDAM,
2603:1062:0:8b::/64,NL,,AMSTERDAM,
2a01:111:2020::/48,NL,,AMSTERDAM,
2a01:111:2027::/48,NL,,AMSTERDAM,
2a01:111:202a::/48,NL,,AMSTERDAM,
2a01:111:2037::/48,NL,,AMSTERDAM,
2a01:111:203d::/48,NL,,AMSTERDAM,
2a01:111:f100:8000::/51,NL,,AMSTERDAM,
2a01:111:f400:1004::/62,NL,,AMSTERDAM,
2a01:111:f400:1008::/63,NL,,AMSTERDAM,
2a01:111:f400:100a::/64,NL,,AMSTERDAM,
2a01:111:f400:100c::/62,NL,,AMSTERDAM,
2a01:111:f400:1010::/62,NL,,AMSTERDAM,
2a01:111:f400:2e18::/62,NL,,AMSTERDAM,
2a01:111:f400:2e1c::/63,NL,,AMSTERDAM,
2a01:111:f400:2e72::/63,NL,,AMSTERDAM,
2a01:111:f400:2e8c::/62,NL,,AMSTERDAM,
2a01:111:f400:2f30::/60,NL,,AMSTERDAM,
2a01:111:f400:2f40::/61,NL,,AMSTERDAM,
2a01:111:f400:2f84::/62,NL,,AMSTERDAM,
2a01:111:f400:2f88::/61,NL,,AMSTERDAM,
2a01:111:f400:2f90::/61,NL,,AMSTERDAM,
2a01:111:f400:2fc0::/62,NL,,AMSTERDAM,
2a01:111:f400:2fc4::/63,NL,,AMSTERDAM,
2a01:111:f400:2fc6::/64,NL,,AMSTERDAM,
2a01:111:f400:2fc8::/63,NL,,AMSTERDAM,
2a01:111:f400:2fcb::/64,NL,,AMSTERDAM,
2a01:111:f400:2fcf::/64,NL,,AMSTERDAM,
2a01:111:f400:303e::/64,NL,,AMSTERDAM,
2a01:111:f400:3105::/64,NL,,AMSTERDAM,
2a01:111:f400:3106::/63,NL,,AMSTERDAM,
2a01:111:f400:3108::/61,NL,,AMSTERDAM,
2a01:111:f400:3110::/61,NL,,AMSTERDAM,
2a01:111:f400:3118::/64,NL,,AMSTERDAM,
2a01:111:f400:32bd::/64,NL,,AMSTERDAM,
2a01:111:f400:32be::/63,NL,,AMSTERDAM,
2a01:111:f400:32c0::/64,NL,,AMSTERDAM,
2a01:111:f400:32fd::/64,NL,,AMSTERDAM,
2a01:111:f400:32fe::/63,NL,,AMSTERDAM,
2a01:111:f400:3310::/64,NL,,AMSTERDAM,
2a01:111:f400:33b1::/64,NL,,AMSTERDAM,
2a01:111:f400:33b2::/63,NL,,AMSTERDAM,
2a01:111:f400:33b4::/62,NL,,AMSTERDAM,
2a01:111:f400:33b8::/61,NL,,AMSTERDAM,
2a01:111:f400:33c0::/62,NL,,AMSTERDAM,
2a01:111:f400:33c4::/64,NL,,AMSTERDAM,
2a01:111:f400:3440::/61,NL,,AMSTERDAM,
2a01:111:f400:3484::/62,NL,,AMSTERDAM,
2a01:111:f400:5240::/64,NL,,AMSTERDAM,
2a01:111:f400:526d::/64,NL,,AMSTERDAM,
2a01:111:f400:526e::/64,NL,,AMSTERDAM,
2a01:111:f400:5339::/64,NL,,AMSTERDAM,
2a01:111:f400:533a::/64,NL,,AMSTERDAM,
2a01:111:f400:534a::/64,NL,,AMSTERDAM,
2a01:111:f400:600c::/63,NL,,AMSTERDAM,
2a01:111:f400:602c::/63,NL,,AMSTERDAM,
2a01:111:f400:607d::/64,NL,,AMSTERDAM,
2a01:111:f400:607e::/64,NL,,AMSTERDAM,
2a01:111:f400:60be::/63,NL,,AMSTERDAM,
2a01:111:f400:7025::/64,NL,,AMSTERDAM,
2a01:111:f400:7026::/63,NL,,AMSTERDAM,
2a01:111:f400:7e00::/64,NL,,AMSTERDAM,
2a01:111:f400:7e08::/64,NL,,AMSTERDAM,
2a01:111:f400:7e11::/64,NL,,AMSTERDAM,
2a01:111:f400:7e1b::/64,NL,,AMSTERDAM,
2a01:111:f400:7e1e::/64,NL,,AMSTERDAM,
2a01:111:f400:7e20::/64,NL,,AMSTERDAM,
2a01:111:f400:7eaf::/64,NL,,AMSTERDAM,
2a01:111:f400:8400::/54,NL,,AMSTERDAM,
2a01:111:f400:8800::/54,NL,,AMSTERDAM,
2a01:111:f400:e02d::/64,NL,,AMSTERDAM,
2a01:111:f400:e031::/64,NL,,AMSTERDAM,
2a01:111:f400:e039::/64,NL,,AMSTERDAM,
2a01:111:f400:e051::/64,NL,,AMSTERDAM,
2a01:111:f400:e055::/64,NL,,AMSTERDAM,
2a01:111:f400:e059::/64,NL,,AMSTERDAM,
2a01:111:f400:e061::/64,NL,,AMSTERDAM,
2a01:111:f400:e065::/64,NL,,AMSTERDAM,
2a01:111:f400:e069::/64,NL,,AMSTERDAM,
2a01:111:f400:e06d::/64,NL,,AMSTERDAM,
2a01:111:f400:e071::/64,NL,,AMSTERDAM,
2a01:111:f400:e075::/64,NL,,AMSTERDAM,
2a01:111:f400:e148::/63,NL,,AMSTERDAM,
2a01:111:f400:e151::/64,NL,,AMSTERDAM,
2a01:111:f400:e161::/64,NL,,AMSTERDAM,
2a01:111:f400:e164::/63,NL,,AMSTERDAM,
2a01:111:f400:e18c::/63,NL,,AMSTERDAM,
2a01:111:f400:e1c0::/63,NL,,AMSTERDAM,
2a01:111:f400:e1d4::/63,NL,,AMSTERDAM,
2a01:111:f400:e2ed::/64,NL,,AMSTERDAM,
2a01:111:f400:e2f1::/64,NL,,AMSTERDAM,
2a01:111:f400:e2f5::/64,NL,,AMSTERDAM,
2a01:111:f400:e2f9::/64,NL,,AMSTERDAM,
2a01:111:f400:e2fd::/64,NL,,AMSTERDAM,
2a01:111:f400:e301::/64,NL,,AMSTERDAM,
2a01:111:f400:e305::/64,NL,,AMSTERDAM,
2a01:111:f400:e309::/64,NL,,AMSTERDAM,
2a01:111:f400:e30d::/64,NL,,AMSTERDAM,
2a01:111:f400:e311::/64,NL,,AMSTERDAM,
2a01:111:f400:e340::/64,NL,,AMSTERDAM,
2a01:111:f400:e344::/64,NL,,AMSTERDAM,
2a01:111:f400:e35c::/64,NL,,AMSTERDAM,
2a01:111:f400:f368::/61,NL,,AMSTERDAM,
2a01:111:f400:f503::/64,NL,,AMSTERDAM,
2a01:111:f400:f504::/63,NL,,AMSTERDAM,
2a01:111:f400:fe00::/64,NL,,AMSTERDAM,
2a01:111:f400:fe03::/64,NL,,AMSTERDAM,
2a01:111:f400:fe07::/64,NL,,AMSTERDAM,
2a01:111:f400:fe08::/64,NL,,AMSTERDAM,
2a01:111:f400:fe10::/64,NL,,AMSTERDAM,
2a01:111:f400:fe13::/64,NL,,AMSTERDAM,
2a01:111:f400:fe17::/64,NL,,AMSTERDAM,
2a01:111:f400:fee2::/64,NL,,AMSTERDAM,
2a01:111:f400:ff02::/63,NL,,AMSTERDAM,
2a01:111:f400:ff06::/64,NL,,AMSTERDAM,
2a01:111:f400:ff87::/64,NL,,AMSTERDAM,
2a01:111:f400:ffc2::/64,NL,,AMSTERDAM,
2a01:111:f400:ffcf::/64,NL,,AMSTERDAM,
2a01:111:f400:ffd0::/64,NL,,AMSTERDAM,
2a01:111:f400:ffd3::/64,NL,,AMSTERDAM,
2a01:111:f400:ffd4::/64,NL,,AMSTERDAM,
2a01:111:f402:2000::/54,NL,,AMSTERDAM,
2a01:111:f402:5800::/54,NL,,AMSTERDAM,
2a01:111:f402:8400::/54,NL,,AMSTERDAM,
2a01:111:f402:8800::/54,NL,,AMSTERDAM,
2a01:111:f402:ac00::/54,NL,,AMSTERDAM,
2a01:111:f402:f029::/64,NL,,AMSTERDAM,
2a01:111:f402:f032::/64,NL,,AMSTERDAM,
2a01:111:f402:f03b::/64,NL,,AMSTERDAM,
2a01:111:f402:f03d::/64,NL,,AMSTERDAM,
2a01:111:f402:f046::/63,NL,,AMSTERDAM,
2a01:111:f402:f048::/64,NL,,AMSTERDAM,
2a01:111:f402:f059::/64,NL,,AMSTERDAM,
2a01:111:f402:f06d::/64,NL,,AMSTERDAM,
2a01:111:f402:f071::/64,NL,,AMSTERDAM,
2a01:111:f402:f086::/64,NL,,AMSTERDAM,
2a01:111:f402:f094::/64,NL,,AMSTERDAM,
2a01:111:f402:f097::/64,NL,,AMSTERDAM,
2a01:111:f402:f0a9::/64,NL,,AMSTERDAM,
2a01:111:f402:f0aa::/64,NL,,AMSTERDAM,
2a01:111:f402:f0af::/64,NL,,AMSTERDAM,
2a01:111:f402:f0b2::/64,NL,,AMSTERDAM,
2a01:111:f402:f0c4::/64,NL,,AMSTERDAM,
2a01:111:f402:f0cf::/64,NL,,AMSTERDAM,
2a01:111:f402:f0d0::/64,NL,,AMSTERDAM,
2a01:111:f402:f0d3::/64,NL,,AMSTERDAM,
2a01:111:f402:f0d5::/64,NL,,AMSTERDAM,
2a01:111:f402:f0d6::/64,NL,,AMSTERDAM,
2a01:111:f403:4::/64,NL,,AMSTERDAM,
2a01:111:f403:a::/64,NL,,AMSTERDAM,
2a01:111:f403:e::/63,NL,,AMSTERDAM,
2a01:111:f403:15::/64,NL,,AMSTERDAM,
2a01:111:f403:23::/64,NL,,AMSTERDAM,
2a01:111:f403:26::/64,NL,,AMSTERDAM,
2a01:111:f403:2000::/63,NL,,AMSTERDAM,
2a01:111:f403:4000::/62,NL,,AMSTERDAM,
2a01:111:f403:4004::/63,NL,,AMSTERDAM,
2a01:111:f403:4006::/64,NL,,AMSTERDAM,
2a01:111:f403:6000::/64,NL,,AMSTERDAM,
2a01:111:f403:7006::/64,NL,,AMSTERDAM,
2a01:111:f403:7008::/64,NL,,AMSTERDAM,
2a01:111:f403:701a::/64,NL,,AMSTERDAM,
2a01:111:f403:800a::/64,NL,,AMSTERDAM,
2a01:111:f403:8012::/63,NL,,AMSTERDAM,
2a01:111:f403:8015::/64,NL,,AMSTERDAM,
2a01:111:f403:8016::/64,NL,,AMSTERDAM,
2a01:111:f403:c201::/64,NL,,AMSTERDAM,
2a01:111:f403:ca05::/64,NL,,AMSTERDAM,
2a01:111:f403:ca06::/63,NL,,AMSTERDAM,
2a01:111:f403:ca08::/63,NL,,AMSTERDAM,
2a01:111:f403:d201::/64,NL,,AMSTERDAM,
2a01:111:f403:da01::/64,NL,,AMSTERDAM,
2a01:111:f403:e201::/64,NL,,AMSTERDAM,
2a01:111:f406:800::/64,NL,,AMSTERDAM,
2a01:111:f406:8800::/54,NL,,AMSTERDAM,
147.243.72.0/27,GR,,ATHENS,
13.104.183.96/28,US,US-GA,ATLANTA,
40.96.3.160/27,US,US-GA,ATLANTA,
40.97.193.144/28,US,US-GA,ATLANTA,
40.97.193.160/27,US,US-GA,ATLANTA,
40.97.193.192/28,US,US-GA,ATLANTA,
40.97.193.224/27,US,US-GA,ATLANTA,
40.97.194.0/26,US,US-GA,ATLANTA,
40.97.194.64/28,US,US-GA,ATLANTA,
40.97.194.80/29,US,US-GA,ATLANTA,
132.245.38.0/27,US,US-GA,ATLANTA,
132.245.38.32/28,US,US-GA,ATLANTA,
132.245.38.48/29,US,US-GA,ATLANTA,
147.243.146.64/26,US,US-GA,ATLANTA,
147.243.201.128/26,US,US-GA,ATLANTA,
147.243.202.0/24,US,US-GA,ATLANTA,
207.46.219.104/30,US,US-GA,ATLANTA,
2603:1036:30b::/53,US,US-GA,ATLANTA,
2a01:111:2038::/48,US,US-GA,ATLANTA,
2a01:111:f400:6042::/63,US,US-GA,ATLANTA,
2a01:111:f400:7400::/62,US,US-GA,ATLANTA,
2a01:111:f400:7404::/63,US,US-GA,ATLANTA,
2a01:111:f400:7418::/61,US,US-GA,ATLANTA,
2a01:111:f400:7420::/61,US,US-GA,ATLANTA,
2a01:111:f400:7428::/62,US,US-GA,ATLANTA,
2a01:111:f400:742c::/63,US,US-GA,ATLANTA,
2a01:111:f400:7432::/64,US,US-GA,ATLANTA,
52.108.127.0/24,NZ,,AUCKLAND,
52.109.84.0/23,NZ,,AUCKLAND,
52.111.196.0/24,NZ,,AUCKLAND,
52.253.210.0/23,NZ,,AUCKLAND,
52.253.212.0/24,NZ,,AUCKLAND,
147.243.5.192/27,NZ,,AUCKLAND,
13.104.182.64/28,TH,,BANGKOK,
147.243.5.160/27,TH,,BANGKOK,
147.243.12.128/27,TH,,BANGKOK,
147.243.148.128/26,TH,,BANGKOK,
147.243.77.160/27,ES,,BARCELONA,
147.243.77.192/27,ES,,BARCELONA,
13.107.184.8/30,CN,,BEIJING,
40.77.136.112/28,CN,,BEIJING,
40.77.236.224/27,CN,,BEIJING,
40.77.254.64/27,CN,,BEIJING,
65.55.60.184/30,CN,,BEIJING,
66.119.149.0/24,CN,,BEIJING,
103.25.156.0/24,CN,,BEIJING,
103.36.96.0/22,CN,,BEIJING,
103.255.140.0/22,CN,,BEIJING,
111.221.28.0/24,CN,,BEIJING,
131.253.12.0/29,CN,,BEIJING,
131.253.12.80/28,CN,,BEIJING,
131.253.12.240/29,CN,,BEIJING,
147.243.13.32/27,CN,,BEIJING,
147.243.13.64/27,CN,,BEIJING,
147.243.14.32/27,CN,,BEIJING,
202.89.232.0/21,CN,,BEIJING,
207.68.174.8/29,CN,,BEIJING,
213.199.169.0/24,CN,,BEIJING,
13.104.97.248/30,DE,,BERLIN,
13.104.144.96/27,DE,,BERLIN,
13.104.212.64/26,DE,,BERLIN,
13.107.194.68/30,DE,,BERLIN,
20.38.115.0/24,DE,,BERLIN,
20.47.45.0/24,DE,,BERLIN,
20.47.84.0/23,DE,,BERLIN,
20.52.72.0/21,DE,,BERLIN,
20.52.80.32/27,DE,,BERLIN,
20.135.56.0/23,DE,,BERLIN,
20.150.60.0/24,DE,,BERLIN,
20.150.112.0/24,DE,,BERLIN,
20.190.189.0/26,DE,,BERLIN,
23.103.132.208/29,DE,,BERLIN,
40.82.72.0/22,DE,,BERLIN,
40.90.7.0/24,DE,,BERLIN,
40.90.31.0/27,DE,,BERLIN,
40.90.128.240/28,DE,,BERLIN,
40.92.30.0/24,DE,,BERLIN,
40.92.80.0/24,DE,,BERLIN,
40.95.79.0/24,DE,,BERLIN,
40.107.127.0/24,DE,,BERLIN,
40.119.96.0/22,DE,,BERLIN,
40.126.61.0/26,DE,,BERLIN,
40.126.198.0/24,DE,,BERLIN,
51.4.0.76/30,DE,,BERLIN,
51.116.0.0/18,DE,,BERLIN,
51.116.64.0/19,DE,,BERLIN,
51.116.200.0/21,DE,,BERLIN,
51.116.208.0/20,DE,,BERLIN,
52.97.188.112/28,DE,,BERLIN,
52.97.190.0/24,DE,,BERLIN,
52.97.229.208/28,DE,,BERLIN,
52.100.3.0/24,DE,,BERLIN,
52.105.128.0/24,DE,,BERLIN,
52.105.137.0/24,DE,,BERLIN,
52.108.76.0/24,DE,,BERLIN,
52.108.97.0/24,DE,,BERLIN,
52.109.102.0/23,DE,,BERLIN,
52.111.254.0/24,DE,,BERLIN,
52.114.240.0/24,DE,,BERLIN,
52.123.243.32/28,DE,,BERLIN,
52.253.172.0/24,DE,,BERLIN,
104.47.7.128/25,DE,,BERLIN,
147.243.77.224/27,DE,,BERLIN,
147.243.78.0/26,DE,,BERLIN,
157.56.236.128/27,DE,,BERLIN,
2603:1020:d00::/40,DE,,BERLIN,
2603:1026:c00:14::/62,DE,,BERLIN,
2603:1026:c00:c014::/62,DE,,BERLIN,
2603:1026:c0e::/48,DE,,BERLIN,
2603:1026:1c00::/40,DE,,BERLIN,
2603:1026:2411::/48,DE,,BERLIN,
2603:1026:2500:34::/62,DE,,BERLIN,
2603:1026:3000:220::/59,DE,,BERLIN,
2603:1027:0:5e0::/60,DE,,BERLIN,
2603:1027:1:220::/59,DE,,BERLIN,
2a01:111:f400:7e23::/64,DE,,BERLIN,
2a01:111:f402:f00f::/64,DE,,BERLIN,
2a01:111:f402:f06a::/64,DE,,BERLIN,
2a01:111:f403:1006::/64,DE,,BERLIN,
2a01:111:f403:2003::/64,DE,,BERLIN,
2a01:111:f403:2004::/64,DE,,BERLIN,
